PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,PD020,PD030,PD050,PD060,PD070,PD080,AP,SL,M_K
1000650005,10006500,256.88984,5,1,1000650004,1000650001,\N,20,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1000650006,10006500,256.88984,3,2,1000650004,1000650001,\N,20,\N,0,0,0,10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1000660005,10006600,52.63644,87,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,\N,300,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,26,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,42,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3822.24,271.55,0,0,0,0,3,1,3,2,2,3,10,1,1
1000670001,10006700,181.24645,45,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1996,300,3,\N,\N,\N,\N,2,\N,1,1,1,10,3,52,\N,0,0,0,0,0,0,0,0,0,12,0,\N,\N,\N,20,24,\N,1,2,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,3,1,3,3,2,1,10,1,1
1000670002,10006700,181.24645,5,2,\N,1000670001,\N,36,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1000690001,10006900,100.28929,62,2,\N,\N,1000690002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1980,700,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,23,37,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,23,39,13,1,2,9091.65,7089.97,0,0,2834.81,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1000690002,10006900,100.28929,61,1,\N,\N,1000690001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1980,700,\N,2,3,2,\N,\N,\N,\N,\N,\N,1,3,23,31,12,0,0,0,0,0,0,0,0,0,0,22,85,\N,23,38,13,1,2,25818.52,19389.64,0,0,7244.74,0,8270.88,5940.48,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1000740001,10007400,233.30269,53,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1987,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,43,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,20,31,13,1,2,13555.58,10336.35,0,0,4108.36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1000760001,10007600,130.1773,73,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1967,600,3,1,3,2,\N,\N,\N,1,\N,\N,7,3,23,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,50,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,7584,0,0,0,0,0,3,1,3,3,1,1,10,1,1
1000760002,10007600,130.1773,49,1,\N,1000760001,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1988,300,\N,2,3,2,\N,2,\N,\N,\N,\N,3,2,73,40,0,0,12,0,0,0,0,0,0,0,0,\N,32,\N,22,\N,1,\N,\N,0,0,0,0,0,0,21461,19985.31,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,1,1
1000830001,10008300,216.21434,41,2,\N,\N,1000830004,\N,\N,\N,\N,\N,\N,2,1,2,\N,2002,700,3,2,2,2,\N,2,\N,\N,\N,\N,1,3,26,38,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,22,19,13,1,2,16008,12156.5,0,0,4709.07,480,0,0,0,0,0,0,0,916.08,723.73,0,0,1,1,3,1,1,1,10,1,1
1000830002,10008300,216.21434,11,1,1000830004,1000830001,\N,\N,25,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1000830003,10008300,216.21434,9,2,1000830004,1000830001,\N,\N,25,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1000830004,10008300,216.21434,48,1,\N,\N,1000830001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1988,300,\N,1,2,2,\N,1,1,1,1,1,5,2,71,\N,0,0,0,0,12,0,0,0,0,0,0,\N,\N,\N,20,27,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,10,1,1
1000840001,10008400,71.82807,90,1,\N,\N,1000840004,\N,\N,\N,\N,\N,\N,2,1,2,\N,1968,700,3,1,2,2,\N,\N,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,50,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,5972.04,0,0,0,0,0,3,1,3,3,1,1,10,1,1
1000840004,10008400,71.82807,79,2,\N,\N,1000840001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1976,800,3,1,2,2,\N,\N,\N,1,\N,\N,7,3,22,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,24,40,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,5439.72,0,0,0,0,0,1,1,3,3,1,1,10,1,1
1000840006,10008400,71.82807,18,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,1,34,2017,200,\N,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1000850001,10008500,167.59952,46,1,\N,\N,1000850002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1992,300,2,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,54,40,12,0,0,0,0,0,0,0,0,0,0,\N,80,\N,20,\N,13,1,2,6782.12,6600,0,0,440.42,0,0,0,0,2002.46,2002.46,0,0,0,0,0,0,1,1,2,2,2,1,10,1,1
1000850002,10008500,167.59952,50,2,\N,\N,1000850001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1988,300,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,94,40,12,0,0,0,0,0,0,0,0,0,0,\N,56,\N,19,30,11,1,2,5561.84,5000,0,0,1532.52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1,10,1,1
1000850003,10008500,167.59952,12,2,1000850001,1000850002,\N,\N,30,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1000870001,10008700,312.88859,52,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1993,600,2,2,3,2,\N,2,\N,\N,\N,\N,2,3,26,20,0,12,0,0,0,0,0,0,0,0,0,\N,85,4,27,24,7,1,2,10261.06,8160,0,0,3074.16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1000880001,10008800,258.03033,76,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1967,700,2,2,3,2,\N,2,\N,1,\N,\N,7,1,11,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,19,51,\N,\N,\N,0,0,0,0,0,0,922.25,922.25,0,0,0,6022.94,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1000950001,10009500,85.197,85,1,\N,\N,1000950002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1967,700,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,50,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,4400.04,0,0,0,0,0,3,1,3,2,2,1,10,1,1
1000950002,10009500,85.197,86,2,\N,\N,1000950001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1956,400,3,1,3,2,\N,\N,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,50,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4285.44,0,0,0,0,0,3,1,3,2,2,1,10,1,1
1000960001,10009600,282.60687,36,2,\N,\N,1000960003,\N,\N,\N,\N,\N,\N,2,1,2,\N,2005,600,2,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,\N,96,\N,22,\N,11,1,1,10433.55,9000,0,0,2371.23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,1,1
1000960002,10009600,282.60687,7,1,1000960003,1000960001,\N,\N,30,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1000960003,10009600,282.60687,38,1,\N,\N,1000960001,\N,\N,\N,\N,\N,\N,2,1,2,\N,2006,600,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,\N,45,\N,20,\N,11,1,2,21886.69,16156.49,0,0,6936.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,10,1,1
1000990001,10009900,276.55264,21,1,1000990002,1000990003,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2016,344,\N,2,3,\N,\N,\N,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1000990002,10009900,276.55264,51,1,\N,\N,1000990003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1990,600,2,2,3,2,\N,\N,\N,\N,\N,\N,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,\N,42,\N,22,29,12,1,1,14400,11258.18,0,0,3895.93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1000990003,10009900,276.55264,44,2,\N,\N,1000990002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1997,600,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,22,21,12,1,2,19336.34,14698.81,0,0,6017.95,0,0,0,0,0,0,0,0,323.13,263.12,0,0,1,1,1,1,1,1,10,1,1
1000990004,10009900,276.55264,11,2,1000990002,1000990003,\N,\N,20,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1001010001,10010100,77.31058,56,1,\N,\N,1001010003,\N,\N,\N,\N,\N,\N,1,2,2,\N,1985,600,\N,2,3,\N,\N,\N,\N,\N,\N,\N,3,1,12,40,0,0,12,0,0,0,0,0,0,0,0,\N,52,\N,\N,\N,3,\N,\N,27426.33,22500,0,0,6400.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001010003,10010100,77.31058,58,2,\N,\N,1001010001,\N,\N,\N,\N,\N,\N,5,2,2,\N,1983,600,2,2,3,\N,\N,\N,\N,\N,\N,\N,3,2,26,40,0,0,12,0,0,0,0,0,0,0,0,\N,69,\N,\N,\N,1,\N,\N,0,0,0,0,0,0,70314.81,51185.67,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001010005,10010100,77.31058,28,2,\N,1001010003,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17325.95,12821.15,0,0,5402.25,0,0,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,10,1,1
1001090001,10010900,96.04456,63,1,\N,1001090004,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1975,300,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,\N,20,\N,19,41,13,1,2,10388.43,8160.05,0,0,3239.14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001090002,10010900,96.04456,60,2,\N,1001090004,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1978,300,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,18,40,13,1,2,5634.73,4903.78,0,0,1756.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001090003,10010900,96.04456,32,1,\N,1001090002,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,2007,344,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,\N,25,\N,19,12,12,1,2,14517.38,11029.19,0,0,4540.42,0,0,0,0,0,0,0,0,650.97,514.26,0,0,1,1,1,1,1,1,10,1,1
1001090004,10010900,96.04456,86,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1952,300,\N,2,3,2,\N,2,\N,1,\N,\N,7,3,71,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,42,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3751.44,269.52,0,0,0,0,1,1,1,1,1,3,10,1,1
1001120001,10011200,222.27923,83,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1946,100,4,1,1,2,\N,2,\N,1,\N,\N,7,3,52,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,25,30,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4027.44,0,0,0,0,0,2,1,3,3,3,1,10,1,1
1001140001,10011400,126.49298,75,2,\N,\N,1001140002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,700,5,1,1,\N,\N,\N,\N,1,\N,\N,7,3,21,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,24,35,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,3840.84,0,0,0,0,0,1,1,1,2,1,1,10,1,1
1001140002,10011400,126.49298,75,1,\N,\N,1001140001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,700,3,1,2,\N,\N,\N,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,44,\N,1,1,0,0,0,0,0,0,572.8,572.8,0,0,0,7640.4,0,0,0,0,0,1,1,1,2,1,1,10,1,1
1001170001,10011700,126.44689,57,2,\N,\N,1001170002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1986,600,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,3,12,10,12,0,0,0,0,0,0,0,0,0,0,5,45,6,21,34,2,1,2,1965.43,1704.13,0,0,631.57,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,10,1,1
1001170002,10011700,126.44689,58,1,\N,\N,1001170001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1986,600,2,2,3,2,\N,2,\N,\N,\N,\N,3,1,11,40,0,0,12,0,0,0,0,0,0,0,0,\N,45,\N,21,35,3,\N,\N,12643.01,12500,0,0,495.47,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001170003,10011700,126.44689,34,1,1001170002,1001170001,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,2009,600,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,1,21,40,0,0,12,0,0,0,0,0,0,0,0,\N,71,\N,20,13,2,\N,\N,0,0,0,0,0,0,16469.04,13348.16,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,10,1,1
1001170004,10011700,126.44689,28,2,1001170002,1001170001,\N,\N,\N,\N,\N,\N,\N,5,3,1,60,2014,600,\N,\N,2,2,\N,\N,\N,\N,\N,\N,1,3,24,30,12,0,0,0,0,0,0,0,0,0,0,\N,52,\N,20,8,12,1,2,7741.07,6253.88,0,0,2413.67,0,0,0,0,437.74,437.74,0,0,487.99,408.67,0,0,1,1,3,3,1,1,10,1,1
1001170005,10011700,126.44689,5,1,\N,1001170004,\N,40,0,0,0,0,10,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1001180001,10011800,229.80834,85,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,\N,200,4,1,3,2,\N,\N,\N,1,\N,\N,7,3,93,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,\N,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3782.64,269.52,0,0,0,0,2,1,2,2,2,2,10,1,1
1001190002,10011900,274.97778,56,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1985,400,2,2,3,2,\N,\N,\N,\N,\N,\N,3,1,51,40,0,0,12,0,0,0,0,0,0,0,0,\N,96,\N,21,31,6,\N,\N,12500,11956.39,0,0,1571.51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001210001,10012100,310.59401,40,1,\N,1001210002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1996,300,\N,1,3,1,2,\N,\N,\N,\N,\N,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,25,\N,13,1,2,5602.89,4875.24,0,0,1753.65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,10,1,1
1001210002,10012100,310.59401,83,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1945,100,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,91,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,\N,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3297.6,0,0,0,0,0,2,2,2,2,2,2,10,1,1
1001240001,10012400,146.04135,46,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1992,400,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,25,40,12,0,0,0,0,0,0,0,0,0,0,\N,41,\N,20,21,12,1,2,5157.82,4800,0,0,971.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,10,1,1
1001280001,10012800,260.10519,67,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1979,700,2,2,3,2,\N,2,\N,1,\N,\N,7,3,33,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4700.28,0,0,0,0,0,1,1,1,3,1,1,10,1,1
1001320001,10013200,303.89379,29,2,\N,1001320002,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,2014,700,3,1,3,2,\N,\N,\N,2,2,\N,8,\N,\N,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,1670.28,0,0,2797.08,0,2,1,3,2,2,1,10,1,1
1001320002,10013200,303.89379,66,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1973,400,\N,1,3,2,\N,\N,\N,1,\N,\N,7,2,52,\N,0,0,0,8,0,4,0,0,0,0,0,\N,\N,\N,20,\N,\N,\N,\N,0,0,0,0,0,0,35462.2,35112.2,0,0,0,2619.24,0,0,0,0,0,2,1,2,2,2,1,10,1,1
1001320003,10013200,303.89379,1,2,\N,1001320001,\N,\N,\N,\N,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1001360001,10013600,296.22036,29,2,\N,\N,1001360002,\N,\N,\N,\N,\N,\N,2,1,2,\N,2011,600,3,1,3,2,\N,\N,\N,\N,\N,\N,1,3,23,46,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,24,6,13,1,2,8173.91,6649.07,0,0,2504.22,0,0,0,0,0,0,0,0,1320.98,1043.57,0,0,1,1,1,3,1,1,10,1,1
1001360002,10013600,296.22036,30,1,\N,\N,1001360001,\N,\N,\N,\N,\N,\N,2,1,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9842.74,7594.28,0,0,3443.12,0,0,0,0,0,0,0,0,141.67,117,0,0,\N,\N,\N,\N,\N,\N,10,1,1
1001360003,10013600,296.22036,3,2,1001360002,1001360001,\N,40,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1001400001,10014000,99.58061,47,2,\N,1001400002,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1994,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,\N,73,\N,23,24,13,1,2,31852.88,24000,881.85,881.85,9372.74,0,900,900,0,0,0,0,0,0,0,4428,0,1,1,1,1,1,1,10,1,1
1001400002,10014000,99.58061,81,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1960,700,3,1,2,2,\N,2,\N,1,\N,\N,7,3,22,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,50,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,4650,269.52,0,0,0,0,1,1,3,3,1,3,10,1,1
1001400004,10014000,99.58061,10,1,\N,1001400001,\N,\N,35,0,0,0,30,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,1,1
1001430001,10014300,89.33861,64,2,\N,\N,1001430002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,600,\N,2,3,2,\N,2,\N,\N,\N,\N,3,2,13,40,0,0,12,0,0,0,0,0,0,0,0,\N,68,\N,20,41,1,\N,\N,12716,12500,0,0,748.32,0,0,0,0,0,0,2956.56,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001430002,10014300,89.33861,63,1,\N,\N,1001430001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1979,600,2,2,3,2,\N,2,\N,\N,\N,\N,3,1,11,40,0,0,12,0,0,0,0,0,0,0,0,20,58,\N,20,41,2,\N,\N,6120,5272.19,0,0,1908.23,0,1610.63,1610.63,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001430004,10014300,89.33861,27,2,1001430002,1001430001,\N,\N,\N,\N,\N,\N,\N,5,3,1,60,2011,344,\N,2,3,2,\N,2,\N,\N,\N,\N,3,2,33,40,0,0,12,0,0,0,0,0,0,0,0,\N,68,\N,20,6,1,\N,\N,5278.78,4311.95,0,0,1645.94,215,8050.92,8000,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001460001,10014600,98.05854,88,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1950,400,\N,1,2,2,\N,2,\N,2,\N,\N,7,\N,\N,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,3011.88,269.52,0,0,0,0,1,1,1,3,3,3,10,1,1
1001460002,10014600,98.05854,59,2,\N,1001460001,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1986,700,2,1,2,1,2,2,\N,\N,\N,\N,3,2,21,40,0,0,12,0,0,0,0,0,0,0,0,\N,71,\N,21,\N,1,\N,\N,0,0,0,0,0,0,6464.5,4916.25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,1
1001470001,10014700,162.98411,72,1,\N,\N,1001470002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1965,400,\N,1,3,2,\N,\N,\N,1,\N,\N,7,3,83,\N,9,0,0,0,0,3,0,0,0,0,0,\N,\N,\N,21,51,\N,1,2,5681.37,4428.88,0,0,3232.53,0,0,0,0,0,0,9939.06,0,0,0,0,0,3,1,1,3,1,1,10,1,1
