PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
2001390002,20013900,1291.88526,17,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,1,35,2014,200,2,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001410001,20014100,1004.78356,25,1,\N,2001410002,\N,\N,\N,\N,\N,\N,\N,1,3,1,45,2009,344,2,2,3,2,\N,2,\N,1,2,\N,6,3,43,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,19,4,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001410002,20014100,1004.78356,49,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1988,400,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,18,27,14,1,2,16765.12,12744.14,0,0,5184.7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001450001,20014500,1591.66824,33,2,\N,2001450002,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,2004,700,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,26,40,12,0,0,0,0,0,0,0,0,0,0,\N,60,\N,23,10,13,1,2,8146.28,6313.58,720,0,4847.16,0,8378.71,6371.93,0,0,0,0,0,0,0,0,0,2,2,1
2001450002,20014500,1591.66824,64,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1974,700,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,22,36,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,25,39,13,1,2,16099.56,12235.74,0,0,4987.65,0,0,0,0,0,0,4715.58,243.28,0,0,0,0,2,2,1
2001460001,20014600,1021.50493,30,1,2001460002,2001460003,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2002,344,\N,2,3,2,\N,2,\N,1,1,1,5,3,71,\N,12,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,18,\N,\N,1,1,4211.52,3469.2,0,0,1304.73,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001460002,20014600,1021.50493,59,1,\N,\N,2001460003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,700,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,18,\N,11,1,2,3789.82,3178.11,0,0,1203.45,0,0,0,0,0,0,0,0,313.96,252.77,3038.5,0,2,2,1
2001460003,20014600,1021.50493,56,2,\N,\N,2001460002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,700,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,13,40,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,23,\N,12,1,2,12059.62,9150.24,0,0,3804.81,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001470002,20014700,611.21496,64,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1974,700,3,1,2,2,\N,2,\N,1,\N,\N,7,3,26,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,24,31,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,2,2,1
2001490002,20014900,230.61694,68,1,\N,\N,2001490003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,400,3,1,3,2,\N,2,\N,\N,\N,\N,1,3,96,50,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,19,45,12,1,2,5114.43,4680,0,0,833.45,0,0,0,0,0,0,3544.2,0,0,0,0,0,2,2,1
2001490003,20014900,230.61694,65,2,\N,\N,2001490002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,400,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,53,40,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,16,45,12,1,2,3610.87,2989.9,0,0,1118.63,0,0,0,0,0,0,2911.72,0,0,0,0,0,2,2,1
2001510001,20015100,813.25732,66,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1967,400,4,1,2,2,\N,1,1,1,\N,\N,7,2,51,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,20,35,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,2481.08,0,0,0,0,0,2,2,1
2001520001,20015200,243.23421,81,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,\N,0,3,1,2,2,\N,2,\N,1,\N,\N,7,3,91,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,39,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2640.8,243.28,0,0,0,0,2,2,1
2001520002,20015200,243.23421,56,2,\N,2001520001,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1979,400,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,\N,56,\N,18,37,15,1,2,3780.93,3360,0,0,885.66,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001550002,20015500,1234.53353,72,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1964,700,3,1,3,2,\N,2,\N,1,\N,\N,7,3,71,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,15,38,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3269.52,0,0,0,0,0,2,2,1
2001560001,20015600,649.55489,45,2,\N,2001560002,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1990,400,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,20,\N,12,1,2,8932.82,7200,0,0,2446.57,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001560002,20015600,649.55489,78,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1957,400,3,1,3,2,\N,2,\N,1,\N,\N,7,3,31,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,41,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,2879.92,243.28,0,0,0,0,2,2,1
2001560003,20015600,649.55489,23,1,\N,2001560001,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2014,600,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,22,\N,12,1,2,1654.09,1563.95,0,0,213.58,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001600001,20016000,332.03217,61,2,\N,\N,2001600002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,400,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,\N,38,\N,21,40,13,1,2,6658.6,5234.11,0,0,2078.09,0,0,0,0,0,0,1179.7,0,0,0,0,0,2,2,1
2001600002,20016000,332.03217,60,1,\N,\N,2001600001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1972,300,4,1,2,2,\N,2,\N,1,2,\N,8,3,71,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,20,40,\N,1,2,0,0,0,0,0,0,0,0,0,1266.03,1266.03,0,0,0,0,1525.49,0,2,2,1
2001600004,20016000,332.03217,35,1,2001600002,2001600001,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1998,300,4,1,1,1,1,1,1,1,2,\N,8,3,72,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,18,10,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.69,0,2,2,1
2001610001,20016100,997.86954,63,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1974,700,3,1,2,2,\N,2,\N,\N,\N,\N,1,3,22,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,23,40,13,1,2,6556.6,5160,0,0,2031.24,0,0,0,0,0,0,2995.61,0,0,0,0,0,2,2,1
2001620001,20016200,189.6926,71,2,\N,\N,2001620002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1968,700,4,1,2,2,\N,2,\N,1,\N,\N,7,3,23,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,29,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2374.24,0,0,0,0,0,2,2,1
2001620002,20016200,189.6926,72,1,\N,\N,2001620001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,400,\N,1,2,2,\N,2,\N,1,\N,\N,7,3,83,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,19,42,\N,1,2,4242.68,3303.86,0,0,1314.39,0,0,0,0,0,0,4399.28,0,955.84,757.17,0,0,2,2,1
2001650001,20016500,42.92217,83,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1950,400,\N,2,2,2,\N,2,\N,2,\N,\N,7,\N,\N,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,2806.94,0,0,0,0,0,2,2,1
2001650002,20016500,42.92217,62,1,\N,\N,2001650003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1983,300,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,49,\N,23,40,13,1,2,9272.58,7330.93,0,0,2876.34,0,0,0,0,0,0,0,0,343.16,276.62,1607.68,0,2,2,1
2001650003,20016500,42.92217,60,2,\N,2001650001,2001650002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1979,600,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,23,36,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,22,38,13,1,2,9050.11,6931.49,0,0,2873.86,0,0,0,0,0,0,0,0,639.17,525.32,0,0,2,2,1
2001670001,20016700,490.68923,52,1,\N,\N,2001670002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1980,300,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,18,34,13,1,2,8065.68,6230.03,0,0,2561.24,125,0,0,0,0,0,0,0,115.49,91.24,0,0,2,2,1
2001670002,20016700,490.68923,49,2,\N,\N,2001670001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1990,700,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,22,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,18,31,13,1,2,8897.48,6827.84,0,0,2825.39,125,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001670005,20016700,490.68923,21,1,2001670001,2001670002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2012,344,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,18,3,13,1,2,2082.67,2015.76,0,0,86.79,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001710001,20017100,741.02926,82,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1965,300,4,1,1,2,\N,2,\N,1,\N,\N,7,3,75,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,35,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2407.28,245.4,0,0,0,0,2,2,1
2001720001,20017200,188.90098,86,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1943,200,\N,1,2,2,\N,2,\N,1,\N,\N,7,3,91,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,20,50,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2194.53,0,0,0,0,0,2,2,1
2001720002,20017200,188.90098,76,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1958,400,3,2,3,2,\N,2,\N,1,\N,\N,7,3,22,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,27,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2510.34,0,0,0,0,0,2,2,1
2001730001,20017300,63.43207,92,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1936,100,\N,1,1,2,\N,2,\N,1,\N,\N,7,3,92,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,39,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2642.69,243.28,0,0,0,0,2,2,1
2001730002,20017300,63.43207,66,2,\N,2001730001,2001730005,\N,\N,\N,\N,\N,\N,2,1,2,\N,1969,400,3,1,2,2,\N,2,\N,2,\N,\N,7,\N,\N,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,2285.94,0,0,0,0,0,2,2,1
2001730005,20017300,63.43207,66,1,\N,\N,2001730002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1963,200,3,1,2,2,\N,2,\N,1,\N,\N,7,3,51,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,45,\N,1,2,437.36,398,0,0,135.5,0,0,0,0,0,0,3241.85,0,0,0,0,0,2,2,1
2001760001,20017600,376.47313,42,1,\N,\N,2001760002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1996,700,2,2,3,2,\N,2,\N,\N,\N,\N,3,2,25,40,0,0,12,0,0,0,0,0,0,0,0,\N,85,\N,21,21,3,\N,\N,14590.86,11097.39,0,0,4492.42,300,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001760002,20017600,376.47313,37,2,\N,\N,2001760001,\N,\N,\N,\N,\N,\N,2,1,2,\N,2000,700,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,23,14,13,1,1,8412.47,6840,0,0,2342.22,340,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001760003,20017600,376.47313,9,1,2001760001,2001760002,\N,\N,25,0,15,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2001760004,20017600,376.47313,4,2,2001760001,2001760002,\N,40,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2001780001,20017800,365.24145,44,1,\N,\N,2001780002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1993,700,1,2,3,2,\N,2,\N,\N,\N,\N,1,3,14,20,12,0,0,0,0,0,0,0,0,0,0,20,73,\N,21,23,3,1,1,1815.52,1648.03,0,0,576.52,0,3500,3257,0,0,0,0,0,0,0,0,0,2,2,1
2001780002,20017800,365.24145,44,2,\N,\N,2001780001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1993,700,1,2,3,2,\N,2,\N,\N,\N,\N,3,2,33,40,0,0,12,0,0,0,0,0,0,0,0,\N,46,\N,23,21,1,\N,\N,95.17,86.61,0,0,29.48,0,8000,6553.49,0,0,0,0,0,0,0,0,0,2,2,1
2001780003,20017800,365.24145,19,2,2001780001,2001780002,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2014,344,\N,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001780004,20017800,365.24145,15,2,2001780001,2001780002,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2001780005,20017800,365.24145,13,1,2001780001,2001780002,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2001830001,20018300,366.22018,50,1,\N,\N,2001830002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1982,300,\N,1,2,2,\N,2,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,49,\N,18,27,13,1,2,2389.1,1992.78,0,0,758.65,0,0,0,0,81.58,81.58,0,0,126.49,102.9,0,0,2,2,1
2001830002,20018300,366.22018,46,2,\N,\N,2001830001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1988,400,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,\N,14,\N,19,27,13,1,1,9579.09,7346.06,120,0,2944.18,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001840001,20018400,389.87158,51,1,\N,\N,2001840002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,300,2,2,3,2,\N,2,\N,\N,\N,\N,3,2,26,40,0,0,12,0,0,0,0,0,0,0,0,\N,23,\N,18,33,1,\N,\N,0,0,0,0,0,0,8000,7879.36,0,0,0,0,0,0,0,0,0,2,2,1
2001840002,20018400,389.87158,50,2,\N,\N,2001840001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,300,2,2,3,2,\N,2,\N,\N,\N,\N,3,2,26,40,0,0,12,0,0,0,0,0,0,0,0,\N,23,\N,18,32,1,\N,\N,0,0,0,0,0,0,13032.9,12842.78,0,0,0,0,0,0,0,0,0,2,2,1
2001860001,20018600,276.11866,53,1,\N,\N,2001860002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,400,4,1,1,2,\N,2,\N,1,2,\N,8,3,93,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,22,28,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3513.53,0,2,2,1
2001860002,20018600,276.11866,46,2,\N,\N,2001860001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1984,300,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,81,40,12,0,0,0,0,0,0,0,0,0,0,\N,13,\N,19,27,13,1,2,7192.31,5632.54,0,0,2368.3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001860003,20018600,276.11866,18,2,2001860001,2001860002,\N,\N,\N,\N,\N,\N,\N,1,3,1,34,2012,200,\N,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001900001,20019000,449.55535,57,1,\N,\N,2001900002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,400,4,1,2,2,\N,1,1,2,2,\N,8,\N,\N,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3802.63,0,2,2,1
2001900002,20019000,449.55535,54,2,\N,\N,2001900001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,300,3,1,2,2,\N,1,1,1,2,\N,8,3,91,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,18,26,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803.37,0,2,2,1
2001910001,20019100,177.79047,59,1,\N,\N,2001910002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,700,3,1,3,2,\N,2,\N,\N,\N,\N,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,\N,25,\N,20,39,12,1,1,6443.1,5940,0,0,690.98,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001910002,20019100,177.79047,63,2,\N,\N,2001910001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1974,700,3,2,3,2,\N,2,\N,1,\N,\N,7,3,26,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,38,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,2362.8,0,0,0,0,0,2,2,1
2001920001,20019200,850.87889,20,1,2001920003,2001920002,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2013,344,2,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,135.39,102.63,0,0,42.99,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001920002,20019200,850.87889,50,2,\N,\N,2001920003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1987,700,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,22,28,13,1,2,19497.94,15103.34,0,0,5933.44,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001920003,20019200,850.87889,50,1,\N,\N,2001920002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1987,700,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,23,28,13,1,2,13339.28,10440,0,0,3809.93,0,2691.28,2052.1,0,0,0,0,0,0,0,0,0,2,2,1
2001950001,20019500,554.03537,39,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,2000,600,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,23,16,15,1,2,11275.31,8761.85,0,0,3580.47,50,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001950002,20019500,554.03537,17,1,\N,2001950001,\N,\N,\N,\N,\N,\N,\N,1,3,1,34,2015,344,2,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001950003,20019500,554.03537,13,2,\N,2001950001,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2001960001,20019600,843.15574,40,2,\N,\N,2001960002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1997,700,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,51,30,12,0,0,0,0,0,0,0,0,0,0,10,46,\N,23,17,13,1,2,7415.27,5940,0,0,2157.21,0,0,0,0,0,0,0,400,0,0,0,0,2,2,1
2001960002,20019600,843.15574,42,1,\N,\N,2001960001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1993,400,2,2,3,2,\N,2,\N,\N,\N,\N,3,1,75,40,0,0,12,0,0,0,0,0,0,0,0,\N,31,\N,20,23,3,\N,\N,6360,5193.89,0,0,1851.67,0,0,0,0,0,0,0,0,196.16,155.82,0,0,2,2,1
2001960003,20019600,843.15574,17,2,2001960002,2001960001,\N,\N,\N,\N,\N,\N,\N,1,3,1,20,2008,100,2,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001960004,20019600,843.15574,21,2,2001960002,2001960001,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2012,344,2,2,3,2,\N,2,\N,\N,\N,\N,6,3,51,25,0,0,0,0,0,0,0,12,0,0,0,\N,56,1,20,1,12,2,2,2612.56,2100,0,0,809.37,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001970003,20019700,499.76824,48,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,2012,600,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,56,\N,16,30,11,1,2,7606.2,5916.76,0,0,2356.4,0,0,0,0,0,0,0,0,0,0,617.76,0,2,2,1
2001970004,20019700,499.76824,19,2,\N,2001970003,\N,\N,\N,\N,\N,\N,\N,1,3,1,60,2014,344,1,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.76,0,2,2,1
2001970005,20019700,499.76824,15,2,\N,2001970003,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2001980001,20019800,293.51612,46,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1986,300,3,1,3,2,\N,2,\N,1,1,1,5,3,52,\N,0,0,0,0,12,0,0,0,0,0,0,\N,\N,\N,17,\N,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001980002,20019800,293.51612,17,1,\N,2001980001,\N,\N,\N,\N,\N,\N,\N,1,3,1,34,2014,200,\N,2,3,2,\N,2,\N,2,2,\N,6,\N,\N,\N,0,0,0,0,0,0,0,12,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
2001980003,20019800,293.51612,14,2,\N,2001980001,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,2,1
2001990001,20019900,900.68652,29,2,\N,\N,2001990002,\N,\N,\N,\N,\N,\N,2,1,2,\N,\N,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,\N,47,\N,17,12,13,1,2,2118.3,1626.43,0,0,866.65,0,0,0,0,0,0,0,0,0,0,2397.38,0,2,2,1
